
118	3	3	0.857143	4.704198
119	4	4	0.250000	4.454198
120	2	4	0.571429	14.676880
121	9	11	0.166667	13.282143
122	1	11	0.181818	49.129762
123	5	5	0.285714	4.627056
124	2	5	0.500000	19.708225
125	5	5	0.250000	4.777056
126	1	5	0.285714	21.028139
127	1	1	0.666667	4.015152
128	1	1	0.666667	3.824675
129	1	1	0.666667	4.241342
130	1	1	0.666667	4.336580
131	1	1	0.666667	4.836580
132	8	8	0.200000	4.854762
133	5	8	0.714286	21.133333
134	8	10	0.142857	14.778571
135	1	10	0.200000	48.761905
136	6	9	0.250000	19.361905
137	6	7	0.153846	8.655311
138	3	7	0.600000	21.304945
139	10	10	0.142857	3.737179
140	2	10	0.307692	30.403846
141	9	9	0.166667	2.878205
142	2	9	0.333333	24.092308
143	6	6	0.222222	2.519475
144	4	6	0.545455	8.766217
145	3	6	0.750000	13.888289
146	6	6	0.200000	3.422072
147	3	6	0.600000	15.472905
148	8	8	0.166667	3.434893
149	3	8	0.500000	22.752214
150	7	7	0.181818	3.666162
151	1	7	0.222222	26.052020
152	9	11	0.181818	10.710606
153	3	11	0.461538	34.285664
154	7	7	0.181818	3.445882
155	2	7	0.400000	18.575291
156	4	4	0.285714	3.181596
157	1	4	0.333333	11.659718
158	1	4	0.666667	13.659718
159	6	8	0.250000	9.494789
160	3	8	0.600000	21.498668
161	6	7	0.200000	7.121778
162	4	7	0.727273	16.425375
163	6	7	0.181818	7.653247
164	4	7	0.727273	17.488312
165	9	10	0.142857	8.229870
166	4	10	0.571429	30.804545
167	8	9	0.153846	8.442324
168	2	9	0.363636	31.345055
169	8	8	0.181818	3.849950
170	1	8	0.200000	27.599600
171	9	9	0.181818	3.431768
172	5	9	0.666667	16.855811
173	11	11	0.117647	3.306991
174	7	11	0.736842	16.582802
175	12	12	0.100000	3.273703
176	4	12	0.352941	27.496943
177	15	15	0.100000	3.001370
178	6	15	0.545455	31.831879
179	6	6	0.153846	3.155216
180	6	16	0.153846	34.199682
181	9	9	0.125000	3.052244
182	2	9	0.333333	21.751284
183	8	9	0.181818	5.566163
184	3	9	0.500000	17.823677
185	11	11	0.133333	2.579573
186	5	11	0.588235	19.704069
187	11	11	0.117647	2.832514
188	6	11	0.666667	17.722357
189	12	12	0.105263	2.905143
190	1	12	0.142857	34.729850
191	7	9	0.222222	8.974129
192	10	10	0.111111	2.769154
193	5	10	0.625000	19.274016
194	7	8	0.153846	5.732364
195	4	8	0.666667	16.997577
196	8	9	0.153846	5.930253
197	2	9	0.363636	25.688925
198	8	9	0.181818	5.452534
199	5	9	0.714286	16.676449
200	7	7	0.153846	3.346279
201	1	7	0.222222	23.423951
202	13	13	0.133333	3.368501
203	4	13	0.444444	31.879454
204	8	9	0.153846	6.375891
205	3	9	0.500000	21.148951
206	11	12	0.133333	6.001532
207	13	14	0.080000	5.434259
208	6	14	0.600000	28.217802
209	11	12	0.111111	5.064274
210	2	12	0.285714	29.304054
211	10	10	0.153846	2.595629
212	5	10	0.625000	18.523773
213	13	13	0.105263	2.748114
214	5	13	0.526316	28.085254
215	11	13	0.117647	8.214693
216	5	13	0.588235	28.738196
217	10	13	0.125000	12.952531
218	4	13	0.533333	31.714662
219	11	12	0.125000	6.370710
220	3	12	0.400000	32.996408
221	10	10	0.142857	3.288652
222	4	10	0.533333	22.378896
223	8	9	0.153846	6.491136
224	5	9	0.714286	17.167690
225	7	7	0.153846	3.469737
226	4	7	0.666667	14.192674
227	4	7	0.888889	17.248230
228	6	6	0.181818	3.960542
229	2	6	0.444444	21.399933
230	7	9	0.200000	12.239960
231	3	9	0.545455	31.378089
232	7	7	0.181818	4.131069
233	1	7	0.222222	29.396115
234	4	4	0.333333	3.818493
235	1	4	0.333333	15.991919
236	14	15	0.125000	6.912626
237	6	15	0.571429	31.388528
238	11	13	0.111111	9.204437
239	13	13	0.080000	2.703701
240	3	13	0.352941	31.423067
241	8	9	0.166667	4.955709
242	4	9	0.615385	17.468526
243	10	11	0.133333	5.645064
244	12	12	0.086957	2.576155
245	4	12	0.470588	24.420692
246	6	6	0.181818	2.770228
247	4	6	0.727273	8.778218
248	4	6	0.888889	11.111551
249	13	13	0.111111	3.734961
250	9	13	0.782609	20.823145
251	9	9	0.105263	4.103225
252	4	9	0.571429	24.355617
253	2	2	0.285714	4.211650
254	1	2	0.500000	9.249388
255	1	2	0.666667	9.641545
256	4	4	0.333333	4.972287
257	2	4	0.571429	14.449330
258	12	12	0.133333	4.060888
259	5	12	0.555556	36.042657
260	6	6	0.166667	3.889390
261	5	5	0.166667	3.950794
262	2	5	0.500000	15.517460
263	3	3	0.333333	3.926984
264	1	3	0.400000	11.480952
265	1	3	0.666667	11.480952
266	8	8	0.200000	3.693651
267	2	8	0.363636	24.401010
268	6	6	0.222222	3.574747
269	1	6	0.250000	19.615152
270	6	7	0.250000	6.705051
271	5	7	0.833333	12.057576
272	9	9	0.133333	3.652525
273	1	9	0.181818	31.509091
274	12	13	0.142857	6.487734
275	7	13	0.700000	22.940404
276	14	15	0.090909	6.336219
277	4	15	0.421053	38.706311
278	8	8	0.153846	3.157150
279	3	8	0.500000	20.442899
280	11	12	0.133333	6.580966
281	5	12	0.588235	24.363081
282	8	9	0.142857	6.109818
283	2	9	0.363636	25.893817
284	7	7	0.200000	3.293870
285	2	7	0.400000	17.963220
286	8	12	0.181818	15.423896
287	1	12	0.200000	34.364718
288	10	11	0.166667	5.753094
289	3	11	0.428571	25.246066
290	15	15	0.105263	2.777048
291	11	15	0.814815	15.018139
292	9	13	0.095238	14.780044
293	4	13	0.571429	31.638009
294	10	11	0.133333	6.194268
295	3	11	0.428571	28.131351
296	5	7	0.222222	9.498329
297	1	7	0.285714	22.762768
298	4	5	0.333333	6.836981
299	2	5	0.571429	14.245391
300	7	8	0.200000	7.312169
301	3	8	0.545455	20.320346
302	9	10	0.153846	6.890665
303	3	10	0.461538	26.683539
304	11	11	0.133333	3.335442
305	8	11	0.800000	14.827484
306	7	9	0.125000	10.828946
307	9	10	0.117647	6.883163
308	1	10	0.181818	32.900663
309	2	2	0.500000	3.218638
310	1	2	0.500000	7.037275
311	1	2	0.666667	7.279700
312	11	11	0.153846	3.639850
313	4	11	0.500000	29.426491
314	7	11	0.166667	18.558224
315	2	11	0.400000	33.116447
316	14	15	0.117647	6.608584
317	6	15	0.571429	37.580733
318	10	10	0.117647	3.693902
319	2	10	0.307692	31.514350
320	13	14	0.125000	6.253189
321	5	14	0.526316	29.862436
322	10	11	0.125000	5.914795
323	6	10	0.117647	12.875223
324	4	10	0.727273	21.949554
325	6	6	0.181818	2.917469
326	5	6	0.833333	7.266310
327	11	12	0.117647	6.358747
328	3	12	0.400000	34.617265
329	10	10	0.142857	3.296891
330	9	9	0.100000	3.271891
331	3	9	0.461538	22.449798
332	8	8	0.166667	3.248781
333	2	8	0.363636	24.463390
334	11	13	0.142857	8.731063
335	1	13	0.153846	37.470970
336	13	13	0.133333	2.182382
337	3	13	0.352941	26.594441
338	16	17	0.100000	4.235353
339	7	17	0.583333	28.139679
340	11	12	0.105263	5.126832
341	12	12	0.083333	2.185211
342	5	12	0.555556	20.592796
343	12	12	0.111111	2.321574
344	5	12	0.555556	21.874182
345	11	11	0.117647	2.698074
346	3	11	0.400000	26.682663
347	8	8	0.166667	2.778466
348	5	8	0.714286	13.571006
349	13	13	0.105263	2.914681
350	4	13	0.444444	32.538626
351	2	2	0.285714	3.456244
352	9	9	0.166667	3.067355
353	2	9	0.333333	26.316615
354	11	11	0.142857	2.876878
355	4	11	0.500000	26.073851
356	11	11	0.125000	2.984231
357	3	11	0.400000	28.958083
358	6	7	0.200000	5.406558
359	2	7	0.444444	18.254762
360	6	6	0.222222	2.820238
361	1	6	0.250000	16.707143
362	5	6	0.285714	5.807143
363	3	6	0.666667	12.947619
364	5	6	0.222222	6.632540
365	2	6	0.500000	16.581349
366	8	9	0.181818	6.746176
367	1	9	0.200000	28.557792
368	9	9	0.181818	3.154906
369	5	9	0.666667	16.885642
370	8	8	0.142857	3.297763
371	1	8	0.200000	25.982107
372	6	6	0.250000	3.212049
373	3	6	0.600000	12.581530
374	3	6	0.857143	15.121212
375	11	11	0.133333	3.413636
376	4	11	0.500000	29.854545
377	5	5	0.200000	3.731818
378	3	5	0.666667	12.650000
379	3	5	0.857143	13.221429
380	14	15	0.111111	8.750794
381	3	15	0.333333	58.613492
382	6	6	0.200000	4.458730
383	4	6	0.727273	13.758009
384	4	6	0.888889	13.853247
385	10	10	0.133333	4.617749
386	6	10	0.705882	24.118156
387	9	9	0.125000	4.748631
388	3	9	0.461538	31.804521
389	4	4	0.250000	3.936360
390	1	4	0.333333	16.634330
391	9	10	0.181818	8.014135
392	6	10	0.750000	22.785336
393	10	10	0.117647	3.947442
394	3	10	0.428571	27.896993
395	9	9	0.153846	3.507637
396	3	9	0.461538	22.843052
397	9	9	0.153846	3.292139
398	2	9	0.333333	25.311473
399	12	14	0.133333	9.141802
400	2	14	0.266667	38.747810
401	8	16	0.181818	26.825407
402	9	10	0.111111	4.683424
403	5	10	0.533333	16.544389
404	11	12	0.117647	4.892948
405	5	12	0.588235	23.046903
406	8	10	0.142857	7.686545
407	3	10	0.500000	23.266684
408	17	17	0.095238	2.670240
409	7	17	0.560000	34.065976
410	4	4	0.166667	2.996907
411	1	4	0.333333	12.593688
412	1	4	0.666667	14.815910
413	9	10	0.181818	6.704925
414	4	10	0.571429	26.643708
415	6	12	0.181818	23.798788
416	18	20	0.080000	10.010909
417	1	20	0.100000	58.739394
418	3	3	0.400000	3.241732
419	2	3	0.666667	6.696797
420	2	3	0.800000	7.963463
421	12	14	0.133333	11.345195
422	7	14	0.600000	29.720519
423	9	9	0.117647	3.650894
424	3	9	0.461538	24.787026
425	11	11	0.133333	3.492519
426	3	11	0.400000	34.312670
427	11	13	0.133333	11.537557
428	7	13	0.736842	29.278860
429	7	7	0.133333	3.649361
430	4	7	0.666667	14.064111
431	4	7	0.888889	17.086333
432	8	9	0.153846	7.650859
433	2	9	0.363636	32.571349
434	11	12	0.142857	7.505475
435	3	12	0.400000	40.194040
436	11	11	0.133333	3.752737
437	2	11	0.285714	39.051183
438	12	12	0.133333	3.301610
439	3	12	0.375000	35.432762
440	11	12	0.133333	6.019886
441	12	12	0.083333	2.204387
442	6	12	0.631579	18.774841
443	3	3	0.200000	2.518484
444	1	1	0.400000	2.775627
445	1	1	0.666667	3.042293
446	1	1	0.666667	3.575627
447	1	1	0.666667	3.956579
448	1	1	0.666667	4.489912
449	8	11	0.200000	17.259649
450	1	11	0.200000	48.197368
451	11	12	0.153846	8.904184
452	3	12	0.400000	42.205128
453	6	6	0.200000	4.220513
454	2	6	0.444444	21.324786
455	10	12	0.153846	11.256410
456	4	12	0.533333	32.569231
457	11	11	0.125000	3.077137
458	5	11	0.588235	20.990938
459	10	10	0.125000	2.923705
460	6	10	0.705882	17.147939
461	9	10	0.125000	6.801483
462	5	10	0.666667	22.004449
463	10	10	0.125000	3.592408
464	2	10	0.307692	31.100905
465	7	7	0.200000	3.501810
466	2	7	0.400000	20.210860
467	9	9	0.166667	3.410143
468	2	9	0.333333	25.241931
469	9	9	0.166667	3.196908
470	4	9	0.571429	18.374725
471	6	6	0.181818	3.119272
472	1	6	0.250000	16.215634
473	9	10	0.181818	5.518848
474	3	10	0.461538	23.306161
475	16	15	0.100000	0.000000
476	6	15	0.521739	29.350092
477	10	10	0.117647	2.885990
478	4	10	0.533333	21.601927
479	4	4	0.222222	3.141545
480	2	4	0.571429	9.424635
481	3	3	0.333333	3.293060
482	1	3	0.400000	10.329181
483	1	3	0.666667	11.783726
484	11	11	0.153846	3.620216
485	4	11	0.500000	32.161732
486	10	11	0.133333	7.263621
487	11	13	0.090909	10.815218
488	4	13	0.500000	35.717394
489	7	7	0.166667	3.516184
490	3	7	0.545455	17.451049
491	8	9	0.166667	6.647086
492	2	9	0.363636	26.297436
493	7	7	0.200000	2.820513
494	3	7	0.545455	16.060606
495	3	3	0.285714	2.997835
496	1	3	0.400000	9.793506
497	1	3	0.666667	11.520779
498	4	5	0.333333	7.347186
499	1	5	0.333333	19.201299
500	4	3	0.333333	0.000000
501	2	3	0.571429	8.065801
502	2	3	0.800000	8.938528
503	4	5	0.285714	9.109957
504	1	5	0.333333	21.714286
505	6	7	0.250000	8.614286
506	3	7	0.600000	22.535714
507	2	3	0.333333	8.347619
508	4	4	0.285714	4.126190
509	3	4	0.750000	9.085714
510	5	5	0.222222	4.431746
511	1	5	0.285714	20.730159
512	4	4	0.333333	3.679365
513	1	4	0.333333	14.907937
514	1	4	0.666667	16.241270
515	4	6	0.333333	12.430952
516	6	6	0.181818	3.725469
517	2	6	0.444444	19.182900
518	7	7	0.200000	3.750866
519	4	7	0.666667	14.670130
520	11	13	0.125000	10.710931
521	3	13	0.400000	40.530556
522	12	12	0.125000	3.476263
523	5	12	0.555556	29.587879
524	6	7	0.166667	6.396970
525	2	7	0.444444	19.857576
526	7	8	0.200000	6.655556
527	5	8	0.769231	14.610256
528	13	13	0.105263	3.557827
529	6	13	0.600000	27.929285
530	9	10	0.125000	6.982321
531	1	10	0.181818	32.729788
532	9	9	0.181818	3.329797
533	3	9	0.461538	22.650459
534	11	11	0.133333	3.202447
535	13	14	0.080000	5.676004
536	6	14	0.600000	29.142019
537	9	10	0.125000	5.187543
538	5	10	0.666667	18.931049
539	10	11	0.125000	5.360350
540	2	11	0.307692	28.628671
541	6	6	0.222222	2.903271
542	3	6	0.600000	13.285812
543	8	10	0.166667	9.079744
544	4	10	0.615385	24.560427
545	9	9	0.142857	3.571490
546	4	9	0.571429	21.257509
547	4	6	0.222222	10.920421
548	2	6	0.571429	17.724512
549	7	7	0.200000	3.619902
550	5	7	0.769231	12.244322
551	10	11	0.125000	7.968437
552	2	11	0.307692	36.919109
553	8	9	0.181818	7.414125
554	4	5	0.153846	6.491048
555	2	5	0.571429	14.696381
556	8	8	0.181818	3.284485
557	3	8	0.500000	21.373576
558	7	7	0.181818	3.172652
559	4	7	0.666667	14.557276
560	4	7	0.888889	15.035909
561	8	8	0.153846	3.787823
562	4	8	0.615385	20.477578
563	2	2	0.285714	4.199412
564	2	2	0.800000	4.845566
565	7	7	0.400000	4.674137
566	5	7	0.769231	15.784649
567	11	11	0.117647	4.879197
568	4	11	0.500000	41.579028
569	7	8	0.166667	9.394757
570	7	10	0.133333	15.767292
571	4	5	0.166667	7.909287
572	2	5	0.285714	14.499892
573	9	9	0.166667	3.505925
574	3	9	0.461538	22.172247
575	8	8	0.166667	2.934131
576	2	8	0.363636	17.699753
577	3	3	0.333333	2.744222
578	2	3	0.666667	5.821778
579	2	3	0.800000	7.088445
580	2	3	0.800000	8.421778
581	7	7	0.200000	4.244222
582	3	7	0.545455	22.519814
583	14	15	0.111111	8.896814
584	6	15	0.571429	45.582973
585	11	11	0.111111	4.502742
586	4	11	0.500000	37.112843
587	2	2	0.285714	4.591486
588	4	4	0.285714	4.210534
589	1	4	0.333333	14.975469
590	1	2	0.666667	7.221068
591	1	2	0.666667	8.154401
592	1	2	0.666667	8.396825
593	5	5	0.285714	4.373016
594	4	5	0.800000	9.203175
595	4	5	0.888889	10.758730
596	9	9	0.142857	5.022222
597	4	9	0.571429	31.847619
598	3	4	0.250000	10.544444
599	7	7	0.181818	5.120707
600	2	7	0.400000	29.124242
601	8	12	0.181818	21.845960
602	6	6	0.133333	3.835859
603	1	6	0.250000	22.800866
604	10	10	0.166667	3.166811
605	2	10	0.307692	23.270529
606	5	5	0.250000	2.692757
607	1	5	0.285714	12.035215
608	1	5	0.666667	14.118548
609	6	9	0.250000	11.567566
610	1	9	0.250000	24.677023
611	5	5	0.285714	2.845788
612	2	5	0.500000	12.849817
613	7	7	0.200000	3.162454
614	1	7	0.222222	22.526068
615	7	8	0.222222	6.265079
616	2	8	0.400000	22.977778
617	7	7	0.200000	3.196825
618	4	7	0.666667	12.787302
619	5	5	0.200000	3.146825
620	2	5	0.500000	13.587302
621	2	5	0.800000	15.644444
622	6	10	0.222222	18.166667
623	4	5	0.181818	7.230303
624	2	5	0.571429	15.857431
625	3	3	0.333333	4.075469
626	1	3	0.400000	12.226407
627	1	3	0.666667	13.626407
628	7	7	0.222222	4.097691
629	2	7	0.400000	25.786147
630	1	5	0.500000	21.488456
631	6	6	0.250000	3.747691
632	5	6	0.833333	8.717605
633	5	6	0.909091	10.172150
634	8	8	0.142857	4.657504
635	3	7	0.500000	24.120851
636	4	4	0.250000	4.674170
637	1	4	0.333333	17.363348
638	9	10	0.181818	8.600866
639	3	10	0.461538	34.895771
640	9	11	0.153846	12.047453
641	3	11	0.461538	38.046204
642	3	2	0.285714	0.000000
643	2	2	0.666667	3.437313
644	2	2	0.800000	4.094456
645	6	7	0.222222	7.633356
646	3	7	0.600000	20.833389
647	7	7	0.181818	4.015163
648	1	7	0.222222	28.388967
649	7	7	0.222222	3.816250
650	2	7	0.400000	24.374426
651	6	7	0.222222	7.646176
652	3	7	0.600000	20.686869
653	10	10	0.142857	3.613564
654	3	10	0.428571	25.937085
655	5	5	0.222222	3.242136
656	3	5	0.666667	9.926407
657	9	11	0.153846	9.842491
658	4	11	0.571429	29.040293
659	9	9	0.142857	3.550672
660	2	9	0.333333	27.872039
661	12	12	0.133333	3.395116
662	3	12	0.375000	31.701160
663	12	12	0.125000	3.152259
664	7	12	0.700000	20.542125
665	11	15	0.105263	16.533642
666	4	15	0.500000	37.680740
667	2	2	0.285714	3.271930
668	1	2	0.500000	6.401003
669	1	2	0.666667	7.448622
670	1	2	0.666667	8.115288
671	12	13	0.142857	8.134336
672	3	13	0.375000	44.738847
673	18	18	0.090909	4.033077
674	4	18	0.347826	55.213546
675	12	13	0.117647	7.386574
676	5	13	0.555556	33.739583
677	4	4	0.200000	3.663128
678	1	4	0.333333	13.985846
679	1	4	0.666667	13.985846
680	13	13	0.133333	2.963128
681	5	13	0.526316	30.119282
682	11	11	0.117647	3.089234
683	17	17	0.068966	3.067290
684	4	17	0.363636	43.163409
685	13	14	0.111111	6.153129
686	5	14	0.526316	30.473250
687	12	12	0.111111	2.958436
688	3	12	0.375000	30.001027
689	16	16	0.100000	2.433436
690	8	16	0.640000	26.460925
691	13	13	0.090909	2.504696
692	4	13	0.444444	28.314934
693	13	13	0.111111	2.873639
694	2	13	0.250000	33.120032
695	13	14	0.125000	5.547783
696	2	14	0.250000	32.468485
697	9	10	0.166667	5.106263
698	2	10	0.333333	22.603182
699	2	2	0.400000	2.811465
700	1	2	0.500000	5.342929
701	1	2	0.666667	6.494444
702	1	2	0.666667	6.938889
703	12	13	0.142857	7.002381
704	2	13	0.266667	42.214286
705	16	16	0.105263	3.498120
706	6	16	0.521739	41.468454
707	9	15	0.125000	26.097349
708	13	14	0.086957	6.963632
709	4	14	0.444444	38.788864
710	8	8	0.153846	3.180107
711	7	7	0.125000	2.638440
712	2	7	0.400000	14.230639
713	2	7	0.800000	18.173496
714	7	8	0.200000	5.924499
715	2	8	0.400000	22.798904
716	11	11	0.142857	2.878104
717	2	11	0.285714	30.388185
718	10	10	0.153846	3.105708
719	6	10	0.705882	16.835730
720	9	10	0.125000	6.676600
721	1	10	0.181818	33.951181
722	8	8	0.200000	3.195118
723	3	8	0.500000	17.370709
724	11	12	0.133333	5.656903
725	3	12	0.400000	28.284515
726	13	14	0.117647	5.606483
727	4	14	0.444444	32.581687
728	16	18	0.095238	8.710090
729	11	14	0.071429	9.075639
730	4	14	0.500000	29.083007
731	10	11	0.133333	5.190850
732	3	11	0.428571	25.415966
733	6	6	0.200000	2.523996
734	4	6	0.727273	9.353807
735	4	6	0.888889	10.820474
736	10	10	0.133333	3.622511
737	3	10	0.428571	28.853102
738	13	13	0.117647	3.629047
739	4	13	0.444444	40.020626
740	14	15	0.105263	7.214652
741	3	15	0.333333	49.495235
742	1	1	0.400000	3.778754
743	1	1	0.666667	4.245421
744	13	14	0.133333	7.302963
745	5	14	0.526316	32.889085
746	13	13	0.105263	3.260838
747	2	13	0.250000	36.987203
748	12	12	0.133333	3.097953
749	6	12	0.631579	22.995614
750	15	14	0.181818	0.000000
751	7	14	0.608696	29.096040
752	15	14	0.260870	0.000000
753	7	14	0.608696	27.519229
754	13	17	0.190476	17.485232
755	5	17	0.526316	45.461604
756	9	10	0.266667	7.316900
757	4	10	0.571429	27.859150
758	8	8	0.307692	4.154238
759	4	8	0.615385	20.690216
760	11	11	0.250000	4.206225
761	2	11	0.285714	38.832436
762	16	18	0.210526	11.498701
763	8	18	0.640000	42.506252
764	17	16	0.153846	0.000000
765	6	16	0.500000	41.813848
766	15	16	0.181818	7.432821
767	16	17	0.125000	6.539964
768	6	17	0.521739	41.808344
769	16	16	0.173913	3.042557
770	8	16	0.640000	30.893014
771	7	6	0.250000	0.000000
772	2	6	0.400000	17.931583
773	8	8	0.363636	3.309953
774	4	8	0.615385	18.857457
775	12	12	0.235294	3.506785
776	5	12	0.555556	31.044183
777	6	6	0.333333	4.088856
778	3	6	0.600000	16.668468
779	11	10	0.266667	0.000000
780	3	10	0.400000	32.158965
781	7	7	0.363636	4.133507
782	2	7	0.400000	24.801042
783	10	10	0.307692	4.077563
784	4	10	0.533333	27.968582
785	11	11	0.250000	4.010218
786	5	11	0.588235	28.300281
787	9	11	0.133333	11.528692
788	4	11	0.571429	30.514607
789	13	16	0.111111	14.635081
790	15	15	0.068966	3.327736
791	5	15	0.476190	37.843189
792	6	8	0.166667	9.620870
793	1	8	0.250000	25.194114
794	6	6	0.250000	2.865931
795	2	6	0.444444	15.301877
796	4	5	0.285714	5.515709
797	4	5	0.888889	7.026820
798	4	5	0.888889	7.661741
799	12	12	0.117647	3.837406
800	5	12	0.555556	34.591970
801	13	14	0.105263	7.906138
802	14	15	0.071429	7.715662
803	5	15	0.500000	45.186139
804	16	17	0.090909	7.897480
805	13	15	0.066667	10.712886
806	7	15	0.666667	35.567231
807	3	3	0.181818	3.244844
808	4	4	0.250000	2.605955
809	3	4	0.750000	6.476616
810	3	4	0.857143	7.079790
811	3	4	0.857143	8.583550
812	1	1	0.400000	4.620346
813	1	1	0.666667	4.787013
814	1	1	0.666667	5.362771
815	18	18	0.100000	5.396104
816	4	18	0.347826	76.158950
817	10	15	0.133333	30.172671
818	9	10	0.100000	9.757557
819	2	10	0.333333	40.159006
820	13	15	0.125000	11.189907
821	9	10	0.086957	5.919565
822	1	10	0.181818	27.416008
823	17	17	0.105263	2.180197
824	3	17	0.285714	26.988674
825	6	6	0.200000	1.899245
826	2	6	0.444444	9.979316
827	2	6	0.800000	13.312650
828	11	14	0.142857	10.821548
829	5	14	0.588235	29.602890
830	4	4	0.200000	3.035289
831	2	4	0.571429	10.559283
832	2	4	0.800000	12.413829
833	7	8	0.200000	8.465359
834	3	8	0.363636	25.863611
835	7	7	0.181818	4.292420
836	2	7	0.400000	25.487853
837	16	16	0.105263	3.553239
838	6	16	0.521739	43.253328
839	12	13	0.105263	6.898297
840	2	13	0.266667	42.189783
841	13	14	0.125000	6.138773
842	4	14	0.444444	29.852142
843	3	3	0.250000	2.763831
844	1	3	0.400000	8.400584
845	1	3	0.666667	9.855130
846	14	15	0.125000	6.020086
847	4	15	0.421053	39.909992
848	13	14	0.111111	5.830409
849	6	14	0.600000	30.689474
850	10	11	0.117647	6.521844
851	5	11	0.625000	26.326453
852	13	15	0.105263	10.265222
853	7	15	0.666667	34.545666
854	11	12	0.105263	7.087341
855	7	12	0.736842	21.683075
856	15	16	0.086957	7.151605
857	2	16	0.222222	50.654580
858	11	11	0.142857	3.408718
859	2	11	0.285714	30.944323
860	11	12	0.142857	6.239285
861	2	12	0.285714	30.583924
862	10	12	0.153846	8.486819
863	5	12	0.625000	22.298184
864	9	10	0.133333	5.630686
865	4	10	0.571429	18.549508
866	10	12	0.133333	8.088919
867	3	12	0.428571	29.026557
868	10	10	0.142857	2.902656
869	10	10	0.095238	2.712179
870	2	10	0.307692	25.893132
871	6	6	0.222222	2.813523
872	3	6	0.600000	13.038706
873	3	6	0.857143	13.967277
874	7	7	0.181818	3.540304
